醫事機構代碼,x,y
5902050387,120.332504,22.65293
5902050412,120.339118,22.639438
5902050467,120.303569,22.641375
5902050565,120.344503,22.644736
5902050592,120.310519,22.644774
5902050636,120.302003,22.642226
5902050770,120.300571,22.644306
5902050798,120.286784,22.6388
5902050903,120.329622,22.63865
5902050912,120.321485,22.657689
5902051222,120.312813,22.643094
5902051240,120.339945,22.642757
5902051268,120.318532,22.636472
5902051786,120.298158,22.637062
5902051866,120.325266,22.653181
5902053833,120.306817,22.648181
5902054689,120.33319,22.643387
5902054858,120.319723,22.665205
5902055480,120.342444,22.645665
5902056638,120.331665,22.640917
5902056692,120.315298,22.659948
5902056718,120.301782,22.643898
5902056754,120.319104,22.664209
5902056807,120.320693,22.665127
5902056825,120.320545,22.646108
5902056923,120.314072,22.663952
5902057126,120.298528,22.642825
5902057144,120.332263,22.645285
5902057288,120.315945,22.653358
5902057368,120.323787,22.664833
5902057484,120.334183,22.642264
5902057493,120.317694,22.651478
5902057500,120.342012,22.64347
5902057519,120.320814,22.645973
5902057546,120.287786,22.63941
5902057680,120.322553,22.645602
5902057822,120.324366,22.650151
5902057831,120.34217,22.64207
5902057902,120.321282,22.648541
5902057920,120.331294,22.64356
5902057939,120.341036,22.638707
5902060025,120.30031,22.628501
5902060132,120.308092,22.627948
5902060150,120.302699,22.62084
5902061540,120.315867,22.632225
5902061577,120.298171,22.63363
5902061899,120.314944,22.631861
5902071528,120.297518,22.634367
5902071537,120.295008,22.63218
5902071546,120.298669,22.621369
5902080036,120.305586,22.616197
5902080287,120.338421,22.631001
5902080312,120.313824,22.6266
5902080376,120.331731,22.629953
5902080465,120.299724,22.617616
5902080474,120.335649,22.623034
5902080518,120.331959,22.619578
5902080527,120.319312,22.618206
5902080545,120.333188,22.630645
5902080616,120.32176,22.620925
5902080803,120.319502,22.618618
5902080858,120.298285,22.613123
5902081015,120.325278,22.612759
5902081186,120.33147,22.623062
5902081328,120.331317,22.622575
5902083457,120.296852,22.616962
5902083582,120.319196,22.622577
5902083591,120.309591,22.617533
5902084703,120.29964,22.613762
5902084749,120.324381,22.624203
5902084785,120.298724,22.617305
5902084801,120.321782,22.629169
5902085031,120.329505,22.625706
5902085139,120.316374,22.618898
5902085166,120.320373,22.623638
5902085184,120.331858,22.620432
5902085228,120.3262,22.633082
5902085308,120.307923,22.62172
5902085371,120.320496,22.623314
5902090032,120.316605,22.617774
5902090121,120.337394,22.609909
5902090167,120.312202,22.616298
5902090363,120.333099,22.60553
5902090765,120.332275,22.602104
5902090970,120.307606,22.611111
5902091128,120.332182,22.602907
5902092205,120.311667,22.613111
5902092321,120.315586,22.609926
5902092358,120.314136,22.609947
5902092410,120.333682,22.606498
5902092492,120.311674,22.59305
5902092554,120.306017,22.60221
5902092572,120.313974,22.610011
5902092643,120.324704,22.606777
5902092887,120.312779,22.610047
5902092910,120.316453,22.612929
5902100033,120.270512,22.610956
5902100042,120.273632,22.606076
5902101094,120.295856,22.576499
5902110066,120.35427,22.567433
5902110093,120.347739,22.565341
5902110244,120.348884,22.566734
5902110299,120.335862,22.563863
5902110422,120.358557,22.514672
5902110593,120.34636,22.526346
5902110600,120.35844,22.581439
5902110628,120.35355,22.566654
5902111796,120.352211,22.582113
5902111938,120.36349,22.570965
5903010010,120.714752,24.249731
5903010038,120.725838,24.24303
5903010118,120.713372,24.250768
5903010127,120.73357,24.254566
5903010145,120.711991,24.239505
5903010181,120.71529,24.247328
5903010261,120.706728,24.243767
5903010289,120.714918,24.249289
5903010314,120.729573,24.255005
5903010341,120.730596,24.24264
5903010350,120.733008,24.250931
5903010378,120.71202,24.240075
5903010387,120.714586,24.250212
5903010449,120.721895,24.255099
5903010458,120.714856,24.250094
5903010485,120.72826,24.250837
5903010494,120.701059,24.249407
5903010501,120.727534,24.249483
5903020043,120.827234,24.25967
5903020052,120.82899,24.255859
5903030012,120.621953,24.34851
5903030030,120.619521,24.347218
5903030058,120.618874,24.347449
5903030067,120.622131,24.344498
5903030076,120.618672,24.347173
5903030085,120.622446,24.344953
5903030110,120.625094,24.343098
5903030138,120.620075,24.341507
5903030156,120.625986,24.345818
5903030174,120.62087,24.348047
5903030183,120.626408,24.346764
5903030192,120.633843,24.344695
5903040036,120.575281,24.278793
5903040072,120.571771,24.276047
5903040081,120.575163,24.271246
5903050069,120.568939,24.223943
5903050087,120.564361,24.206416
5903050096,120.569012,24.209402
5903050103,120.576013,24.225263
5903050149,120.572246,24.229573
5903050176,120.562173,24.240736
5903050194,120.569194,24.228266
5903050210,120.559526,24.236125
5903050238,120.569678,24.218948
5903050256,120.567938,24.252082
5903060010,120.538066,24.247419
5903060038,120.531604,24.255447
5903070016,120.721537,24.309104
5903070025,120.712872,24.304686
5903070061,120.71126,24.30469
5903070098,120.724013,24.309047
5903070105,120.716412,24.306774
5903080021,120.660802,24.257476
5903080030,120.697439,24.253516
5903080085,120.682062,24.246072
5903080094,120.704505,24.261793
5903090116,120.705107,24.212962
5903090125,120.705108,24.215937
5903090134,120.710841,24.213916
5903090143,120.702314,24.191421
5903090223,120.701372,24.214013
5903090358,120.677494,24.205577
5903090367,120.702361,24.211507
5903100037,120.654335,24.229244
5903100091,120.66589,24.21646
5903100108,120.629949,24.240993
5903100117,120.647222,24.222719
5903100135,120.646889,24.224592
5903110051,120.80995,24.243344
5903130017,120.653229,24.331987
5903130026,120.652107,24.331247
5903130035,120.656857,24.330428
5903140013,120.587153,24.346637
5903150019,120.634191,24.107609
5903150028,120.642656,24.074225
5903150055,120.634961,24.107015
5903150091,120.607434,24.120833
5903150108,120.626765,24.102118
5903150117,120.597154,24.108768
5903150126,120.597731,24.110278
5903150135,120.625354,24.102345
5903160033,120.580798,24.173831
5903160042,120.5808,24.173763
5903160051,120.54421,24.153972
5903160060,120.544419,24.151204
5903160079,120.563505,24.124139
5903160097,120.580811,24.172889
5903170020,120.595297,24.186693
5903170039,120.549605,24.209156
5903170048,120.584333,24.182164
5903180053,120.664809,24.060084
5903180062,120.699178,24.070017
5903180133,120.698662,24.065646
5903180142,120.698661,24.062439
5903190022,120.701888,24.14817
5903190077,120.729725,24.15021
5903190139,120.715683,24.147576
5903190148,120.725229,24.149833
5903190157,120.721193,24.120027
5903190184,120.716448,24.14525
5903190193,120.711966,24.154444
5903190228,120.722235,24.149421
5903190264,120.72111,24.14928
5903190273,120.713325,24.15883
5903190282,120.71413,24.124965
5903190291,120.730695,24.112019
5903190335,120.721911,24.157677
5903190353,120.711582,24.153085
5903190362,120.713849,24.149305
5903190380,120.720502,24.158058
5903190442,120.713673,24.125281
5903190488,120.704401,24.148555
5903190497,120.72672,24.134328
5903190504,120.716345,24.127834
5903190522,120.730727,24.112103
5903190568,120.703547,24.111422
5903190595,120.716444,24.133358
5903200069,120.697526,24.090253
5903200096,120.701194,24.096225
5903200121,120.703177,24.090705
5903200130,120.69221,24.0913
5903200149,120.690068,24.107688
5903200176,120.703624,24.107796
5903200194,120.7020943,24.094694
5903200229,120.683953,24.115447
5903200318,120.692355,24.106728
5903200372,120.678782,24.112407
5903200425,120.690511,24.090747
5903200461,120.663984,24.088163
5903200514,120.673544,24.114792
5903200541,120.70251,24.088476
5903200550,120.677929,24.099245
5903200569,120.69053,24.113396
5903200587,120.685909,24.115167
5903200596,120.688447,24.102934
5903200621,120.689339,24.110199
5903200630,120.689209,24.105554
5903200649,120.69246,24.115279
5903200658,120.703267,24.091303
5903200667,120.683632,24.11032
5903200676,120.68881,24.106304
5903220061,120.681458,24.139585
5903220114,120.675561,24.144342
5903220141,120.685517,24.142032
5903220150,120.679424,24.148012
5903220178,120.67786,24.146051
5903230030,120.708392,24.144611
5903230085,120.7092453,24.147835
5903230094,120.700855,24.13481
5903230156,120.706324,24.136928
5903230165,120.695425,24.14054
5903230183,120.705122,24.138003
5903240090,120.66152,24.137829
5903240143,120.675853,24.137142
5903240152,120.660068,24.149764
5903240170,120.661468,24.148754
5903240198,120.670011,24.14767
5903240205,120.661308,24.151047
5903240278,120.661833,24.139385
5903240287,120.661469,24.152989
5903240358,120.661497,24.145303
5903240367,120.660109,24.136354
5903240376,120.674586,24.137428
5903240385,120.654982,24.145223
5903240410,120.661162,24.132867
5903240429,120.656653,24.151025
5903250041,120.663056,24.125488
5903250103,120.680584,24.129187
5903250112,120.673921,24.128902
5903250176,120.679768,24.122218
5903250194,120.659401,24.111666
5903250274,120.655435,24.129335
5903250309,120.677969,24.132608
5903250318,120.657253,24.11699
5903250434,120.665317,24.12338
5903250443,120.666618,24.114259
5903250514,120.662611,24.123985
5903250523,120.672141,24.129581
5903260270,120.693679,24.161505
5903260314,120.681791,24.159272
5903260341,120.671137,24.167026
5903260387,120.672597,24.167028
5903260421,120.664171,24.162351
5903260476,120.675659,24.171644
5903260547,120.679655,24.159307
5903260592,120.679167,24.16719
5903260618,120.671653,24.173351
5903260663,120.683262,24.153341
5903260681,120.666353,24.159503
5903260734,120.667789,24.159973
5903260743,120.671786,24.172953
5903260761,120.670004,24.162673
5903260789,120.680663,24.158407
5903260798,120.67668,24.150969
5903260814,120.678042,24.172905
5903270061,120.646939,24.173684
5903270089,120.655866,24.160458
5903270105,120.644025,24.166692
5903270230,120.641845,24.177945
5903270301,120.62419,24.185545
5903270310,120.615855,24.189177
5903270347,120.65728,24.168379
5903270365,120.618523,24.183197
5903270392,120.667095,24.175106
5903270409,120.656839,24.168455
5903270516,120.617293,24.184208
5903270570,120.660979,24.176174
5903270598,120.661415,24.165348
5903270614,120.639522,24.171405
5903270678,120.645036,24.171717
5903270721,120.645925,24.171786
5903270749,120.6518701,24.1573216
5903270776,120.636787,24.155564
5903270801,120.602301,24.182943
5903270810,120.656146,24.196041
5903270847,120.642036,24.163112
5903270865,120.654942,24.164247
5903270874,120.663265,24.16381
5903270883,120.645521,24.170565
5903270892,120.637611,24.177282
5903270909,120.65167,24.158116
5903270918,120.656146,24.196041
5903270927,120.648481,24.174772
5903270936,120.665858,24.172623
5903270963,120.662177,24.163868
5903271004,120.642487,24.177354
5903271022,120.621044,24.187165
5903271031,120.612861,24.190353
5903271059,120.616539,24.183301
5903271068,120.656146,24.196041
5903271086,120.618047,24.186031
5903271102,120.643826,24.170317
5903271111,120.664055,24.173224
5903271120,120.608616,24.187003
5903280067,120.6465497,24.1418521
5903280101,120.6457571,24.1555529
5903280165,120.645633,24.137536
5903280245,120.6475969,24.1349645
5903280325,120.634525,24.159464
5903280334,120.615455,24.149709
5903280361,120.650929,24.136104
5903280398,120.650966,24.157126
5903280450,120.649717,24.143018
5903280487,120.649927,24.153305
5903280567,120.652362,24.135793
5903280576,120.635932,24.148163
5903280585,120.635417,24.14628
5903280594,120.636832,24.145617
5903280601,120.649531,24.155072
5903280638,120.638274,24.141576
5903280647,120.634272,24.152629
5903280656,120.636934,24.152055
5903280683,120.636895,24.150089
5903280692,120.649681,24.144586
5903280718,120.65076,24.154012
5903280745,120.652872,24.136879
5903280763,120.647684,24.13447
5903280781,120.652837,24.143702
5903280790,120.626108,24.114782
5903290045,120.690331,24.173735
5903290063,120.700788,24.179766
5903290090,120.695161,24.165967
5903290198,120.696678,24.175366
5903290232,120.68592,24.181327
5903290312,120.688345,24.175789
5903290385,120.715507,24.174748
5903290394,120.696113,24.167562
5903290456,120.665899,24.182917
5903290483,120.685452,24.168693
5903290518,120.718402,24.17583
5903290572,120.672638,24.17565
5903290625,120.715227,24.174516
5903290661,120.664357,24.186496
5903290689,120.724073,24.167007
5903290714,120.714113,24.173378
5903290723,120.690759,24.162724
5903290732,120.676593,24.175238
5903290750,120.686445,24.18483
5903290778,120.697923,24.171932
5903290787,120.721,24.165792
5903290803,120.6780642,24.1710742
5903290849,120.695902,24.183112
5903290867,120.719437,24.17971
5903290876,120.719314,24.175426
5903290894,120.661874,24.19592
5903290901,120.720201,24.175743
5903290929,120.690744,24.173435
5903290938,120.668755,24.178477
5903290947,120.687053,24.167399
5903290965,120.684963,24.169616
5903290974,120.694382,24.174315
5903290983,120.690129,24.165067
5903290992,120.68293,24.191697
5903291006,120.686289,24.180007
5903291015,120.72552,24.158926
5903291042,120.700446,24.179127
5905010036,120.311955,23.309891
5905010063,120.304815,23.30861
5905010072,120.314569,23.302837
5905010107,120.318302,23.30875
5905010116,120.321116,23.311191
5905010125,120.329048,23.319023
5905010143,120.304044,23.30771
5905010152,120.313516,23.299841
5905010189,120.314398,23.307174
5905020014,120.266187,23.321078
5905030010,120.415276,23.350179
5905030038,120.414823,23.348324
5905030047,120.417706,23.35257
5905040105,120.245041,23.184349
5905040114,120.24917,23.185946
5905040123,120.247128,23.177116
5905040132,120.241767,23.184611
5905050012,120.179195,23.154899
5905050058,120.1855,23.164648
5905050094,120.174727,23.164517
5905050156,120.179462,23.155069
5905050165,120.174546,23.1609
5905050192,120.174595,23.16289
5905050209,120.178278,23.159901
5905060054,120.29677,23.059349
5905060081,120.310312,23.03705
5905060116,120.303185,23.035664
5905060125,120.310163,23.037137
5905060134,120.304395,23.038004
5905060143,120.308297,23.03611
5905060161,120.3026592,23.0358534
5905070050,120.303375,23.132981
5905070078,120.300555,23.132562
5905070103,120.293978,23.127838
5905070112,120.300428,23.130206
5905070121,120.295531,23.130783
5905080047,120.182409,23.232351
5905090025,120.313661,23.276577
5905100035,120.335998,23.378948
5905100062,120.364005,23.365085
5905120073,120.261025,23.233872
5905130024,120.351346,23.230595
5905130033,120.351857,23.226327
5905130042,120.351284,23.230871
5905140011,120.317847,23.192902
5905140039,120.318777,23.192565
5905170037,120.1470563,23.148438
5905180042,120.159409,23.199565
5905200030,120.293871,23.079578
5905200058,120.291606,23.075154
5905200067,120.291332,23.075073
5905200085,120.295128,23.079846
5905210027,120.233597,23.090651
5905210036,120.23232,23.090437
5905270041,120.224472,22.918137
5905270087,120.223561,22.959873
5905270112,120.251968,22.969687
5905270121,120.252247,22.954611
5905270158,120.251819,22.951391
5905270167,120.25214,22.971698
5905270176,120.251942,22.970621
5905270185,120.251565,22.971898
5905280047,120.278786,22.952386
5905280092,120.288788,22.967207
5905280109,120.28744,22.967624
5905280145,120.291807,22.967151
5905290025,120.326482,22.960443
5905310157,120.225711,23.015808
5905310184,120.236915,23.041319
5905310237,120.235563,23.016092
5905310264,120.256603,23.001828
5905310273,120.23674,23.012661
5905310291,120.258171,23.005534
5905310344,120.2377,23.040998
5905310353,120.246247,23.006437
5905310531,120.243758,23.016714
5905310540,120.231485,23.008303
5905310568,120.261135,23.000757
5905310639,120.240606,23.041381
5905310657,120.246347,23.012381
5905310746,120.264224,23.001114
5905310817,120.263266,23.012294
5905310871,120.266071,23.008251
5905310880,120.256244,23.029212
5905310924,120.260555,23.003926
5905310942,120.262721,23.000807
5905310979,120.24224,23.005313
5905310988,120.236892,22.998674
5905311001,120.246378,23.011554
5905311010,120.240557,23.041376
5905311038,120.245937,23.001026
5905311074,120.213042,23.023064
5905311083,120.26164,23.006651
5905320091,120.22963,22.973306
5905320135,120.226793,22.985696
5905320260,120.237279,22.982821
5905320279,120.247756,22.982123
5905320331,120.232176,22.961711
5905320466,120.225305,22.976032
5905320475,120.236745,22.968623
5905320484,120.224763,22.985213
5905320537,120.216965,22.991109
5905320546,120.233322,22.985446
5905320555,120.21983,22.977622
5905320564,120.227377,22.967548
5905320608,120.23442,22.998096
5905320635,120.229855,22.995191
5905320653,120.229129,22.981048
5905320662,120.216379,22.981752
5905320715,120.226416,22.978334
5905320724,120.214963,22.972617
5905320742,120.214714,22.995377
5905320779,120.232876,22.97181
5905330024,120.192978,22.981421
5905330097,120.191471,22.983309
5905330113,120.187945,22.982047
5905330159,120.1785608,22.9311445
5905330186,120.215031,22.970609
5905330220,120.182356,22.925663
5905330275,120.213856,22.975812
5905330284,120.191175,22.980326
5905330300,120.190901,22.973063
5905330337,120.191169,22.975563
5905330346,120.190259,22.969653
5905330355,120.188267,22.959741
5905340057,120.194881,22.999108
5905340075,120.19165,22.98835
5905340155,120.1980276,22.9909554
5905340164,120.196875,22.993255
5905340173,120.193185,23.005172
5905340226,120.188149,23.000053
5905340235,120.182813,23.005088
5905340253,120.18719,22.989291
5905340262,120.204265,22.996493
5905340271,120.20067,22.992073
5905350017,120.208183,23.018232
5905350026,120.193462,23.006305
5905350035,120.200304,23.018146
5905350062,120.222022,23.008545
5905350133,120.209755,23.017168
5905350151,120.212108,23.013307
5905350179,120.207038,23.007819
5905350240,120.22056,23.008274
5905350259,120.204825,23.012587
5905350268,120.198076,23.000931
5905350302,120.21227,22.99817
5905350311,120.210205,23.005967
5905350348,120.202923,23.002981
5905350366,120.196061,23.001683
5905350384,120.208754,23.017423
5905350393,120.207509,23.012117
5905350428,120.203243,23.002859
5905350446,120.218455,23.003646
5905350464,120.199939,23.019456
5905350517,120.208183,23.018232
5905370064,120.215861,23.042511
5905370073,120.192062,23.042496
5905370135,120.218484,23.06398
5905370144,120.178805,23.053224
5905370180,120.214287,23.028261
5905370215,120.2112983,23.035515
5905370224,120.182896,23.047252
5905370233,120.197278,23.042916
5905370304,120.218531,23.061805
5905370322,120.196697,23.043188
5905370331,120.197663,23.041633
5905370340,120.193528,23.044008
5905380051,120.174235,22.996478
5905380097,120.170112,22.990981
5905380122,120.153364,23.000139
5905380140,120.179315,22.992715
5905380177,120.167959,22.985959
5905380239,120.173978,22.984532
5905380248,120.175904,22.995754
5905380275,120.175377,22.994249
5907010043,120.35108,22.641517
5907010098,120.344943,22.609848
5907010141,120.349673,22.615172
5907010150,120.352667,22.638359
5907010169,120.3578,22.633163
5907010178,120.35348,22.636697
5907010187,120.3278,22.593357
5907010203,120.336045,22.613045
5907010212,120.351899,22.599713
5907010267,120.36619,22.624623
5907010276,120.326682,22.590416
5907010365,120.356801,22.638528
5907010409,120.364183,22.636189
5907010427,120.37792,22.622159
5907010454,120.355864,22.626981
5907010525,120.358825,22.625955
5907010730,120.334785,22.602865
5907010810,120.326139,22.591018
5907010829,120.362334,22.625551
5907010927,120.337556,22.599499
5907010936,120.368776,22.630889
5907010945,120.365602,22.624103
5907010963,120.348209,22.637429
5907010981,120.328588,22.593743
5907011040,120.349447,22.634694
5907011068,120.366556,22.64074
5907011086,120.3412,22.628972
5907011095,120.340877,22.601398
5907011102,120.373797,22.625228
5907011148,120.35387,22.616983
5907011175,120.347055,22.628312
5907011184,120.336592,22.601863
5907011193,120.345069,22.612884
5907011200,120.337875,22.589863
5907011219,120.370362,22.628872
5907011228,120.351308,22.642917
5907011264,120.350831,22.639645
5907011291,120.37194,22.630889
5907011308,120.364966,22.640408
5907011317,120.347465,22.614944
5907020021,120.293841,22.796624
5907020030,120.291471,22.79249
5907030072,120.493253,22.882003
5907030090,120.48199,22.888729
5907030116,120.484057,22.883589
5907030134,120.482789,22.879044
5907040014,120.539255,22.901475
5907040023,120.570434,22.877741
5907050010,120.397125,22.503889
5907050029,120.395084,22.512598
5907060034,120.396396,22.63453
5907060043,120.387763,22.615203
5907060098,120.395426,22.606165
5907060178,120.390843,22.612669
5907060221,120.370718,22.588327
5907070012,120.416702,22.657809
5907070021,120.416255,22.657943
5907080018,120.34195,22.67697
5907080081,120.351253,22.681149
5907080125,120.355785,22.680199
5907080170,120.337325,22.687629
5907080189,120.35059,22.680738
5907080214,120.329748,22.686405
5907080223,120.346543,22.677339
5907080232,120.346667,22.677897
5907080250,120.331581,22.690631
5907080269,120.351583,22.69985
5907080296,120.358159,22.673546
5907090023,120.347112,22.732147
5907090032,120.352592,22.731461
5907090069,120.35033,22.725311
5907090087,120.34923,22.731936
5907090121,120.349553,22.731891
5907110048,120.31254,22.754406
5907110066,120.306164,22.754905
5907110075,120.304497,22.760296
5907110084,120.309906,22.749013
5907110093,120.30875,22.751438
5907110146,120.310509,22.7563
5907110155,120.313374,22.752289
5907120017,120.361199,22.793445
5907120026,120.361715,22.792787
5907140019,120.327243,22.882683
5907140108,120.332055,22.880845
5907140117,120.326258,22.879393
5907140126,120.328644,22.878625
5907150024,120.261953,22.863199
5907150060,120.261545,22.862753
5907150097,120.262986,22.863816
5907150122,120.258062,22.855238
5907150177,120.257549,22.858895
5907150202,120.257929,22.857858
5907150220,120.2579352,22.8608621
5907150239,120.269302,22.869765
5907150248,120.262405,22.855609
5907160020,120.212022,22.905773
5907160039,120.245904,22.884716
5907160048,120.226534,22.909479
5907160066,120.219815,22.907392
5907160075,120.247806,22.879826
5907170035,120.184682,22.900577
5907200010,120.255497,22.735678
5907200038,120.266985,22.759747
5907200047,120.252027,22.730699
5907200056,120.267718,22.759363
5907200065,120.255346,22.729702
5907210034,120.637544,22.9952
5907240014,120.453867,22.923202
5907290023,120.2979,22.665068
5907290050,120.294038,22.660511
5907290103,120.292275,22.670877
5907290112,120.296738,22.666163
5907290158,120.288891,22.665381
5907290176,120.278761,22.655916
5907290238,120.291864,22.655166
5907290265,120.291864,22.655127
5907290274,120.3011,22.660966
5907300024,120.316124,22.685466
5907300033,120.311983,22.674658
5907300088,120.312143,22.684625
5907300177,120.32167,22.679274
5907300239,120.305214,22.675004
5907300319,120.312614,22.67387
5907300337,120.287223,22.671647
5907300346,120.295024,22.689464
5907300408,120.321719,22.678508
5907300417,120.287415,22.697219
5907300515,120.302218,22.677799
5907300588,120.320364,22.687771
5907300613,120.311746,22.664186
5907300631,120.302207,22.679369
5907300659,120.321627,22.680727
5907300677,120.2864404,22.6834036
5907300686,120.309262,22.667715
5907300702,120.312759,22.675615
5907300711,120.303635,22.671617
5907300757,120.309049,22.663003
5907300775,120.304443,22.662853
5907300784,120.303828,22.658408
5907300800,120.321057,22.686361
5907300819,120.30676,22.660751
5907300828,120.310956,22.670704
5907300837,120.321316,22.681096
5907300855,120.30777,22.665109
5907300882,120.309845,22.679552
5907300891,120.30846,22.683427
5907300908,120.308915,22.662234
5907300926,120.31988,22.688524
5907310128,120.332023,22.737055
5907310137,120.318794,22.72897
5907310173,120.32961,22.726168
5907310217,120.296814,22.725377
5907310262,120.291818,22.712723
5907310271,120.296565,22.718125
5907310280,120.287443,22.720189
5907310299,120.289745,22.729234
5907310351,120.324779,22.726894
5907310360,120.288389,22.71571
5907310379,120.305296,22.726319
5907310388,120.312892,22.71975
5907320062,120.326282,22.658607
5907320133,120.327858,22.653065
5907320179,120.320454,22.667155
5907320240,120.310911,22.644749
5907320259,120.327286,22.659938
5907320295,120.346134,22.644385
5907320302,120.322607,22.660457
5907320339,120.313474,22.663688
5907320375,120.322039,22.657709
5907320428,120.317308,22.647801
5907320437,120.325311,22.669284
5907320464,120.318082,22.646205
5907320571,120.341268,22.63974
5907320580,120.292287,22.646013
5907320633,120.333098,22.643713
5907320651,120.315462,22.666117
5907320679,120.318597,22.666867
5907320704,120.326515,22.651181
5907320722,120.307237,22.644939
5907320768,120.333083,22.637961
5907320777,120.322833,22.660024
5907320795,120.329449,22.652602
5907320802,120.320742,22.640892
5907320811,120.319433,22.662234
5907320857,120.341323,22.64008
5907320875,120.293125,22.635847
5907320893,120.319113,22.667369
5907320900,120.331682,22.649152
5907320919,120.319273,22.653589
5907320928,120.332545,22.643699
5907320946,120.343119,22.646256
5907320955,120.302952,22.647478
5907320964,120.291658,22.635273
5907320973,120.30613,22.643653
5907320982,120.331711,22.653109
5907330031,120.308363,22.629854
5907330040,120.307796,22.63077
5907330095,120.30503,22.623878
5907330139,120.308514,22.633115
5907330148,120.308851,22.632411
5907340019,120.301548,22.620659
5907340046,120.287689,22.630721
5907340091,120.287985,22.630821
5907350079,120.32414,22.631322
5907350113,120.325702,22.616779
5907350177,120.324704,22.63293
5907350186,120.330284,22.630697
5907350195,120.298596,22.617241
5907350220,120.32955,22.629197
5907350266,120.340153,22.631824
5907350293,120.326689,22.635007
5907350300,120.306901,22.621376
5907350319,120.317206,22.619181
5907350328,120.319661,22.622731
5907350346,120.331616,22.629988
5907350364,120.302539,22.614906
5907350480,120.306627,22.620526
5907350506,120.300013,22.617735
5907350533,120.3231,22.627306
5907350551,120.321601,22.633147
5907350560,120.297203,22.615945
5907350588,120.34245,22.626177
5907360048,120.330532,22.605329
5907360137,120.315444,22.610233
5907360146,120.317916,22.613975
5907360191,120.312938,22.59226
5907360226,120.309893,22.611415
5907360324,120.315481,22.584897
5907360360,120.315089,22.609905
5907360379,120.311871,22.592752
5907360388,120.333201,22.605829
5907360413,120.322605,22.579035
5907360440,120.307314,22.590026
5907360459,120.314147,22.609551
5907360520,120.335718,22.605976
5907360575,120.315203,22.606294
5907360584,120.311981,22.615575
5907360600,120.322954,22.578007
5907360619,120.329063,22.605467
5907360628,120.3117,22.606487
5907370053,120.272428,22.607751
5907370062,120.270585,22.607597
5907380040,120.353246,22.566552
5907380059,120.354945,22.568881
5907380175,120.353066,22.566526
5907380264,120.358878,22.58453
5907380344,120.355851,22.568534
5907380353,120.361368,22.56762
5907380371,120.384652,22.558602
5911010015,121.746056,25.131868
5911010097,121.749879,25.136838
5911010168,121.785977,25.135679
5911011227,121.76961,25.151897
5911011290,121.746073,25.133224
5911011325,121.795103,25.139814
5911011450,121.79625,25.139914
5911011469,121.785912,25.135674
5911011478,121.788489,25.135945
5911011496,121.796308,25.139462
5911011512,121.795815,25.139437
5911011576,121.745769,25.132788
5911011594,121.789452,25.138003
5911011601,121.747091,25.135358
5911011610,121.745341,25.131198
5911011629,121.784896,25.135217
5911020039,121.695438,25.083563
5911020057,121.71243,25.096976
5911020084,121.695993,25.083584
5911021170,121.713674,25.096084
5911021385,121.714834,25.098134
5911021394,121.713106,25.096088
5911021429,121.696263,25.083553
5911030026,121.751692,25.09843
5911030035,121.754346,25.098818
5911030053,121.735739,25.099525
5911031096,121.736733,25.100131
5911031158,121.73574,25.100397
5911031176,121.756311,25.099201
5911031238,121.757426,25.099406
5911031274,121.756154,25.09917
5911031283,121.736457,25.092583
5911031292,121.735721,25.099039
5911031318,121.749241,25.098151
5911040175,121.740739,25.127275
5911040228,121.750704,25.127443
5911040273,121.743628,25.129632
5911041305,121.742493,25.128413
5911041332,121.736425,25.127859
5911041350,121.73893,25.129306
5911041387,121.748858,25.127804
5911041510,121.742761,25.129598
5911041618,121.740127,25.130133
5911041743,121.748086,25.127389
5911041805,121.750797,25.127724
5911041823,121.740202,25.129536
5911041832,121.7427,25.127459
5911041878,121.742994,25.124511
5911041903,121.741857,25.129211
5911041921,121.739684,25.131302
5911041949,121.739945,25.130903
5911041958,121.741283,25.128288
5911041967,121.748242,25.127424
5911050037,121.736859,25.131599
5911050064,121.736925,25.131366
5911050073,121.740499,25.137882
5911050153,121.73548,25.131841
5911050162,121.740514,25.137858
5911051258,121.72636,25.145208
5911051267,121.726438,25.145869
5911051365,121.717003,25.149818
5911051392,121.726303,25.146108
5911051409,121.738828,25.145446
5911051463,121.726443,25.144846
5911051472,121.72727,25.149664
5911051481,121.726153,25.144514
5911051490,121.74101,25.136776
5911051507,121.735772,25.131405
5911051516,121.726225,25.144604
5911060015,121.719418,25.125108
5911060051,121.695627,25.157063
5911060088,121.724016,25.121592
5911061272,121.721594,25.120785
5911061281,121.72465,25.12235
5911061307,121.710747,25.140235
5911061334,121.712107,25.140041
5911061343,121.711546,25.140205
5911070011,121.754842,25.129117
5911071447,121.747091,25.130386
5911071456,121.773894,25.136619
5911071483,121.761421,25.127573
5911071536,121.782695,25.133745
5911071572,121.782546,25.134806
5911071590,121.757966,25.128571
5912010046,120.970775,24.796468
5912010206,120.971008,24.809079
5912010215,121.014308,24.78573
5912010224,121.011476,24.783584
5912010313,120.998645,24.795582
5912010322,120.967072,24.80186
5912010331,120.968498,24.800401
5912010484,120.973617,24.795328
5912010528,120.962705,24.79286
5912010724,120.99481,24.800749
5912011865,120.976519,24.810635
5912012059,120.977538,24.807986
5912012120,120.962519,24.794927
5912012139,120.972444,24.770078
5912012157,121.021385,24.781689
5912012353,121.023774,24.776872
5912012406,120.972046,24.812404
